id,name,profile_name_searchable,mbti,enneagram,personality_type,instinctual_variant,tritype,socionics,temperament,attitudinal_psyche,sloan,alignment,classic_jungian,big5_extraversion,big5_neuroticism,big5_conscientiousness,big5_agreeableness,big5_openness,functions,property_id,cat_id,category,sub_cat_id,subcategory,category_is_fictional,vote_count,vote_count_mbti,vote_count_enneagram,total_vote_counts,comment_count,watch_count,contributor,contributor_create_date,type_updated_date,is_active,is_approved,allow_voting,allow_commenting,profile_image_url,wiki_description,source_file,source_index
1082632,Niimura Eiichirou,Niimura Eiichirou,ESFJ 4w3,4w3,ESFJ - 4w3 - Agreeableness 50%,so/sx,469,,Melancholic [Dominant],EFVL,RLUAN,Chaotic Good,,Extraversion 25%,Neuroticism 100%,Conscientiousness 50%,Agreeableness 75%,Openness 25%,"Fe, Si, Ne, Ti",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,1,1,1,13,0,0,tokoyo,2023/1/25 23:33,2024/8/30 5:54,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/4cf5838/profile_images/bcb66d034780482faa079b11cbe561a1.png,,pdb_v10_dump_part4.json,652
1082654,Niimura Kana,Niimura Kana,ESFP 7w6,2w1,ESFP - 2w1 - 728,so/sx,268,,Sanguine [Dominant],EFVL,SCOAN,Neutral Good,,Extraversion 100%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 100%,Openness 25%,"Se, Fi, Te, Ni",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,1,1,1,13,0,2,tokoyo,2023/1/25 23:36,2025/1/14 12:30,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/8c717d4a/profile_images/aee2ae8cd69742a58b85df4435f53e4f.png,,pdb_v10_dump_part4.json,662
1082605,Gotou Erina,GotouErina,ENTP 5w6,5w4,ENTP - 512 - EN(F) - Sanguine-Melancholic - Extraversion 50%,so/sx,512,LII,Sanguine-Melancholic,LVEF,SCOAI,Lawful Good,EN(F),Extraversion 50%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 100%,Openness 100%,"Ne, Ti, Fe, Si",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,13,13,4,37,0,3,tokoyo,2023/1/25 23:30,2025/9/22 14:49,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/82525559/profile_images/7556aebeeea04943985814fd902e142c.png,,pdb_v10_dump_part4.json,663
1082604,Niimura Haruka,NiimuraHaruka,XXXX 6w7,6w7,6w7 - sx/sp - Conscientiousness 50%,sx/sp,649,,Melancholic-Choleric,EFVL,SLUAN,Chaotic Neutral,,Extraversion 50%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 50%,Openness 25%,"?, ?, ?, ?",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,4,4,3,19,0,1,tokoyo,2023/1/25 23:30,2024/8/30 6:16,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/c50d8c97/profile_images/45d4381fec524ebd99e94f8c0b389d5b.png,,pdb_v10_dump_part4.json,664
1082603,Kogoori Natsumi,KogooriNatsumi,XXXX 2w3,2w3,INFJ - 2w3 - IF(S) - EII - Conscientiousness 100%,so/sx,269,EII,Sanguine-Melancholic,EVFL,SCOAI,Neutral Good,IF(S),Extraversion 50%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 100%,Openness 75%,"Ni, Fe, Ti, Se",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,13,13,3,33,4,2,tokoyo,2023/1/25 23:30,2025/11/1 15:58,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/b9ce08e1/profile_images/440e24cfecde418f9907218b8f96afb8.png,,pdb_v10_dump_part4.json,665
1082608,Kogoori Akane,Kogoori Akane,XXXX 2w3,2w3,ENFJ - 2w3 - Conscientiousness 50% - SLUAN,sx/so,261,,Sanguine [Dominant],EFVL,SLUAN,Chaotic Neutral,,Extraversion 75%,Neuroticism 50%,Conscientiousness 50%,Agreeableness 75%,Openness 25%,"Fe, Ni, Se, Ti",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,3,3,1,15,0,1,tokoyo,2023/1/25 23:31,2025/8/2 3:45,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d44a717a/profile_images/c49382c6f2514dca8503ac5b8b651337.png,,pdb_v10_dump_part4.json,666
1082652,Niimura Chigaya,Niimura Chigaya,ISFJ 6w5,6w5,6w5 - sp/so,sp/sx,648,,Melancholic-Sanguine,FLEV,SLUAI,True Neutral,,Extraversion 100%,Neuroticism 75%,Conscientiousness 50%,Agreeableness 50%,Openness 50%,"?, ?, ?, ?",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,2,2,1,14,0,0,tokoyo,2023/1/25 23:36,2023/1/26 0:52,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5dc2926/profile_images/b263d8c77ad94b5aa5db14dec34561e2.png,,pdb_v10_dump_part4.json,667
1082643,Niimura Erika,Niimura Erika,ENFP,7w6,ENFP - 7w6,so/sx,784,,Sanguine [Dominant],ELVF,SCOAI,Lawful Good,,Extraversion 75%,Neuroticism 25%,Conscientiousness 75%,Agreeableness 100%,Openness 75%,"Ne, Fi, Te, Si",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,1,1,1,13,0,0,tokoyo,2023/1/25 23:35,2023/1/26 0:46,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/61e76c8f/profile_images/f20c1d9362894030abaad42f4b84bb1e.png,,pdb_v10_dump_part4.json,668
1082658,Niimura Sakura,Niimura Sakura,ESFJ 2w3,2w1,ESFJ - 2w1 - so/sp,so/sp,296,,Sanguine [Dominant],EVFL,SCOAN,Lawful Good,,Extraversion 75%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 100%,Openness 25%,"Fe, Si, Ne, Ti",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,1,1,1,13,0,1,tokoyo,2023/1/25 23:36,2023/1/26 0:57,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/ccbadeed/profile_images/2521dd6013324e4cbc2cb626b69f8190.png,,pdb_v10_dump_part4.json,675
1083278,Plasma Bomber,Plasma Bomber,ISTJ,8w9,ISTJ - 8w9 - Extraversion 25% - Neuroticism 50% - Agreeableness 25% - Openness 75% - RCOEI,sx/so,,LIE,Melancholic-Choleric,,RCOEI,Lawful Neutral,,Extraversion 25%,Neuroticism 50%,Conscientiousness 75%,Agreeableness 25%,Openness 75%,"Si, Te, Fi, Ne",2,11,Gaming,12074,Super Bomberman R,TRUE,3,3,1,14,0,2,The-Brunette-Amitie,2023/1/26 1:36,2025/10/17 22:10,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d379744b/profile_images/85e8197586204510993a9fc2f579578f.png,,pdb_v10_dump_part4.json,686
1083360,Itohime,Itohime,INFP,4w5,INFP - 4w5 - sx/sp - Extraversion 25% - Agreeableness 50% - Openness 25%,sx/sp,496,,Melancholic [Dominant],EFVL,RLUEN,Chaotic Neutral,,Extraversion 0%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 25%,Openness 0%,"Fi, Ne, Si, Te",2,11,Gaming,36423,Shigatsuyouka ~April 8th~,TRUE,1,1,1,13,0,0,tokoyo,2023/1/26 1:53,2024/8/30 5:36,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/acd4775a/profile_images/24503f6a55f14d758a4ff63ae3b71d41.png,,pdb_v10_dump_part4.json,695
1085077,Detective Wayne Bailey,Detective Bailey,ISTJ 1w9,1w9,ISTJ - 1w9 - 136 - LSI - LFVE - Choleric [Dominant] - Neuroticism 75% - Agreeableness 25% - SLOEN - Lawful Evil,SO1,136,LSI,Choleric [Dominant],LFVE,SLOEN,Lawful Evil,EN(T),Extraversion 100%,Neuroticism 50%,Conscientiousness 0%,Agreeableness 25%,Openness 75%,"Si, Te, Fi, Ne",2,3,Movies,1506,Scream (Franchise),TRUE,58,58,14,110,3,24,maisie,2023/1/26 8:57,2026/1/20 8:31,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/a28da817/profile_images/fe6b72f510224d8391726fe074957fce.png,,pdb_v10_dump_part4.json,744
1085089,Ethan Landry,Ethan Landry,INFP 4w5,4w5,INFP - 4w5 - 469 - IF(N) - IEI - ELVF - Melancholic-Sanguine - Neuroticism 0% - Agreeableness 50% - Conscientiousness 25% - Openness 75% - RLUEN - Chaotic Evil,so/sx,469,IEI,Melancholic-Sanguine,ELVF,RLUAI,Chaotic Evil,IF(N),Extraversion 50%,Neuroticism 0%,Conscientiousness 25%,Agreeableness 50%,Openness 75%,"Fi, Ne, Si, Te",2,3,Movies,1506,Scream (Franchise),TRUE,205,205,53,318,59,638,maisie,2023/1/26 8:59,2025/10/19 7:27,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/1557eace/profile_images/c53b1d114bb44a59a759324b3fce140f.png,Ethan is a student at the University and Chad's roommate.,pdb_v10_dump_part4.json,745
1086968,Bolsonarism,Bolsonarism,ESTP 6w7,8w7,ESTP - 8w7 - ES(T) - Choleric [Dominant],sx/sp,873,,Choleric [Dominant],,SLUEN,Chaotic Neutral,,Extraversion 100%,Neuroticism 75%,Conscientiousness 0%,Agreeableness 0%,Openness 0%,"Se, Ti, Fe, Ni",2,26,Web Comics,16257,Polcompball,TRUE,6,6,5,21,0,0,the nameless,2023/1/26 15:41,2025/3/26 20:01,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/9a26bb5a/profile_images/4aa48aeed63a4fceb28798539ac78c72.png,"Bolsonarism is a far-right political phenomenon that erupted in Brazil with the rise in popularity of Jair Bolsonaro, especially during his campaign in the presidential election in Brazil in 2018, which elected him president. The PT crisis during the Dilma Rousseff government, precipitated and accelerated by the political-economic crisis of 2014, strengthened Bolsonarist ideology and the new Brazilian right, which are part of the context of the rise of New Right populism at the international level.",pdb_v10_dump_part4.json,806
1090003,Glorf ¡°Tress¡±,Tress,ISFJ 9w1,9w1,ISFJ - 9w1 - sx/sp - 962 - Extraversion 25%,sx/sp,962,SEI,Phlegmatic [Dominant],,,Neutral Good,,Extraversion 25%,Neuroticism 50%,Conscientiousness 100%,Agreeableness 100%,Openness 75%,"Si, Fe, Ti, Ne",2,12,Literature,36441,Tress of the Emerald Sea,TRUE,33,33,8,53,6,13,gaben,2023/1/26 23:10,2024/10/14 14:42,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/ad472bbc/profile_images/fa244300d2df43089570ddc39c6f8d58.png,"Glorf, also known as Tress, is an eighteen-year-old girl who is the captain and sprouter of the Two Cups on Lumar. She was born on an island in the Emerald Sea called Diggen's Point where she lived until leaving to rescue Charlie from the Sorceress.",pdb_v10_dump_part4.json,935
1090014,Ulaam,Ulaam,ENTP 5w4,5w4,ENTP - 5w4 - Phlegmatic [Dominant] - Chaotic Good,SP4,,,Phlegmatic [Dominant],,,Chaotic Neutral,,Extraversion 75%,Neuroticism 0%,Conscientiousness 50%,Agreeableness 50%,Openness 100%,"Ne, Ti, Fe, Si",2,12,Literature,36441,Tress of the Emerald Sea,TRUE,5,5,1,17,1,1,gaben,2023/1/26 23:12,2024/10/14 15:13,TRUE,TRUE,TRUE,TRUE,,Ulaam is a kandra on Scadrial and later Lumar.,pdb_v10_dump_part4.json,946
1090984,"Blood Angels, 9th Legion",Blood Angels,INFJ 1w2,1w2,INFJ - 1w2 - IEI - VLEF - Melancholic-Sanguine,so/sx,,IEI,Melancholic-Sanguine,EVLF,,Chaotic Good,EF(N),Extraversion 75%,Neuroticism 100%,Conscientiousness 50%,Agreeableness 75%,Openness 100%,"Ni, Fe, Ti, Se",2,11,Gaming,4078,"Warhammer 40,000",TRUE,20,20,6,36,3,27,andreir39,2023/1/27 2:26,2024/11/9 3:47,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/57b66366/profile_images/16c45d05aa814e1484b41cbfbc85cd40.png,"The Blood Angels, originally known as the Revenant Legion, were the IX Legion of the original Space Marine Legions under their Primarch Sanguinius. They are particularly well known for their bloodthirsty nature in battle. They are also one of the most long-lived Chapters, and have a refined aesthetic sense.",pdb_v10_dump_part5.json,0
1091012,"Salamanders, 18th Legion",Salamanders,ENFJ,2w3,ENFJ - 2w3 - SO9 - EF(N) - Agreeableness 75% - Conscientiousness 75% - Openness 25% - SCOAN - Lawful Good,so/sp,126,ESI,Phlegmatic-Melancholic,VELF,SCOAN,Lawful Good,EF(N),Extraversion 75%,Neuroticism 25%,Conscientiousness 50%,Agreeableness 100%,Openness 25%,"Fe, Ni, Se, Ti",2,11,Gaming,4078,"Warhammer 40,000",TRUE,25,25,9,50,3,15,andreir39,2023/1/27 2:32,2024/11/9 3:45,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/581f8fa9/profile_images/2fa9abbbd7eb4762b8c394b5e4110a81.png,"The Salamanders, originally known as the Dragon Warriors, were the XVIII Legion of the Space Marine Legion created by the Emperor of Mankind. Their Primarch was Vulkan. The legion remained loyal during the Horus Heresy, but were severely mauled in the first great opening battle, limiting the role they could play in the remainder of the war. Their primarch is never recorded as perishing, and in fact is believed simply to be missing; the search for him and his presumed great purpose is a defining trait of the Salamanders. Other aspects of the legion of Vulkan are their great hardiness as warriors and their equally strong constitutions, willpower and devotion to humanity. In some ways, they can be considered the ideal of what it means to be a Space Marine.",pdb_v10_dump_part5.json,2
1091839,Nicholas Sato,Nicholas Sato,ENTP 8w7,8w7,ENTP - 8w7 - sx/sp - 784 - EN(T) - SEE - LFVE - Choleric [Dominant] - Extraversion 100% - Neuroticism 0% - Agreeableness 75% - Openness 100% - SCOEI - Chaotic Neutral,sx/sp,784,SEE,Choleric [Dominant],LFVE,SCOEI,Chaotic Neutral,EN(T),Extraversion 100%,Neuroticism 0%,Conscientiousness 75%,Agreeableness 75%,Openness 100%,"Ne, Ti, Fe, Si",2,8,Anime & Manga,7501,Revisions,TRUE,2,2,2,17,0,0,PurpleWurmple,2023/1/27 5:36,2025/12/3 3:47,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/69f4252e/profile_images/cff1e7cdcb5c48f8af2d9435c37aebca.png,,pdb_v10_dump_part5.json,62
1094205,Ashton Campbell,Ashton Malthus,INFP 4w3,4w3,INFP - 4w3 - SO4 - 469 - EN(F) - IEI - ELFV - Phlegmatic [Dominant] - Extraversion 25% - Neuroticism 75% - Agreeableness 50% - Conscientiousness 50% - Openness 75% - RCOAN - Chaotic Good,so/sp,469,IEI,Phlegmatic [Dominant],ELFV,RCOAN,Chaotic Good,EN(F),Extraversion 25%,Neuroticism 75%,Conscientiousness 50%,Agreeableness 50%,Openness 75%,"Fi, Ne, Si, Te",2,8,Anime & Manga,36413,Troupe Mirage (COMING SOON),TRUE,2,2,2,36,0,0,reiwan,2023/1/27 15:06,2025/5/27 20:27,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/1c5e7218/profile_images/f386824641524b8aa3aa28699bfa28b9.png,A writer incharge for writing dozens of theatre plays. Who also started a riot to get dramatic attention and to stay true to his delusional persona "Duke Vicious",pdb_v10_dump_part5.json,227
1094184,Chai,Chai,ESFP 3w4,3w4,ESFP - 3w4 - so/sx - 379 - ES(F) - SEE - FEVL - Sanguine [Dominant] - Extraversion 100% - Agreeableness 75% - Openness 75% - Chaotic Good,so/sx,379,SEE,Sanguine [Dominant],FEVL,SCUAN,Chaotic Good,ES(F),Extraversion 100%,Neuroticism 25%,Conscientiousness 25%,Agreeableness 75%,Openness 75%,"Se, Fi, Te, Ni",2,11,Gaming,36457,Hi-Fi Rush,TRUE,40,40,28,127,10,43,jeffthegeek,2023/1/27 15:04,2025/12/6 23:52,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/6587bc0e/profile_images/6fb0c3b76fc047a89fe19822cd3919a3.png,"A slacker with larger-than-life ambitions, Chai's life is turned upside down when a botched corporate experiment accidently gives him musical robot powers. Labeled a defect, Chai will have to rely on his pals, including his mechanical cat assistant 808, to fight back against the megacorp looking to ""recall"" him.",pdb_v10_dump_part5.json,232
1094729,Liu Peiqiang,LiuPeiqiang,ESFJ,6w7,ESFJ - 6w7 - ES(T) - IEE - FLVE - Choleric [Dominant] - Extraversion 100% - Neuroticism 0% - Agreeableness 50% - Conscientiousness 75% - Openness 75% - Chaotic Neutral,so/sx,216,IEE,Choleric [Dominant],FLVE,SCOAI,Chaotic Neutral,ES(T),Extraversion 100%,Neuroticism 0%,Conscientiousness 75%,Agreeableness 50%,Openness 75%,"Fe, Si, Ne, Ti",2,3,Movies,36459,The Wandering Earth 2,TRUE,20,20,8,49,17,8,EA Galen,2023/1/27 16:33,2025/9/29 5:51,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/f8ea0a48/profile_images/3300d5bea54a4e819f2ae55e4181eb5b.png,,pdb_v10_dump_part5.json,267
1095261,Han Duoduo (Peiqiang's Wife),Han Duoduo (Peiqiang's Wife),ESTP 9w8,9w8,ESTP - 9w8 - sx/sp - 863 - ES(T) - EIE - FLVE - Extraversion 100% - Neuroticism 0% - Agreeableness 75% - Conscientiousness 75% - Openness 100% - SCUAI - Chaotic Neutral,sx/sp,863,EIE,Choleric [Dominant],FLVE,SCUAI,Chaotic Neutral,ES(T),Extraversion 100%,Neuroticism 0%,Conscientiousness 75%,Agreeableness 75%,Openness 100%,"Se, Ti, Fe, Ni",2,3,Movies,36459,The Wandering Earth 2,TRUE,10,10,2,26,0,4,EA Galen,2023/1/27 17:51,2025/3/1 23:28,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/205ae0b2/profile_images/30b20b7833704075ad59c4e893b54592.png,,pdb_v10_dump_part5.json,350
1095328,Patients,Patients,ISFP,4w3,ISFP - 461 - Neuroticism 100% - Agreeableness 0% - RLUEN,so/sp,461,,Melancholic-Choleric,,RLUEN,Chaotic Neutral,,Extraversion 25%,Neuroticism 100%,Conscientiousness 25%,Agreeableness 0%,Openness 0%,"Fi, Se, Ni, Te",2,11,Gaming,4480,Little Nightmares,TRUE,4,4,2,16,0,3,M4YA,2023/1/27 17:58,2025/12/28 13:31,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/4eab82db/profile_images/98f1c51a34b342269da6285b20c6e090.png,"""The Patients cannot live with their selves. They look in the mirror and hate what stares back. Seeing nothing but the flaws and ugliness of nature, they beg the Doctor to fix them, to work his magic, and make them whole again.""",pdb_v10_dump_part5.json,364
1095315,Viewers,Viewers,ISTJ 9w8,9w8,ISTJ - 9w8 - sp/sx - 964 - Extraversion 25% - Agreeableness 25% - Conscientiousness 25% - Openness 25% - Lawful Neutral,sp/sx,964,,Melancholic-Phlegmatic,,RCUEN,Lawful Neutral,,Extraversion 25%,Neuroticism 50%,Conscientiousness 25%,Agreeableness 25%,Openness 25%,"Si, Te, Fi, Ne",2,11,Gaming,4480,Little Nightmares,TRUE,6,6,2,18,0,2,M4YA,2023/1/27 17:57,2025/12/28 13:39,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/a4cc2707/profile_images/0f99dd72f193488e8f38de72a1ab28db.png,"""The Viewers live life through the screen and cannot imagine a world without it. All those wonderful colours, sounds and shapes, dancing before their eyes, mesmerising them, pacifying them, fattening them up. The Transmission gives them all they need, and demands only one thing in return...""",pdb_v10_dump_part5.json,365
1096769,Empress Lars of Chariot,EmpressLarsofChariot,ENFP 3w4,3w4,ENFP - 3w4 - 387 - EN(T) - LIE - Choleric [Dominant] - Agreeableness 50% - Openness 100% - RCOEI,so/sp,387,LIE,Choleric [Dominant],EVFL,RCOEI,Chaotic Good,EN(T),Extraversion 25%,Neuroticism 50%,Conscientiousness 0%,Agreeableness 50%,Openness 100%,"Ne, Fi, Te, Si",2,26,Web Comics,36468,Will Fall With the Emperor ??? ?? ???????,TRUE,207,207,32,233,15,163,the nameless,2023/1/27 21:37,2025/12/30 18:39,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/241327db/profile_images/3286910b045e495f91d12c0a09652d93.png,,pdb_v10_dump_part5.json,439
1098003,Ceris,Ceris,INTJ 1w9,1w9,INTJ - 1w9 - sp/sx - 153 - LSI - Phlegmatic-Choleric - Extraversion 75% - RLOAI - Lawful Neutral,sp/sx,153,IEI,Phlegmatic-Choleric,LVEF,RLOAI,Lawful Good,IN(T),Extraversion 50%,Neuroticism 50%,Conscientiousness 50%,Agreeableness 75%,Openness 75%,"Ni, Te, Fi, Se",2,8,Anime & Manga,27821,Rainimator "Fractures" series,TRUE,17,17,5,49,3,5,SkainInterim,2023/1/28 1:11,2025/11/26 21:27,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/d492c013/profile_images/2f6e30a22d754bae9b129db7d4bc6156.png,,pdb_v10_dump_part5.json,539
1098111,The Doctor (Character),The Doctor(Character),ENTP 7w6,7w6,ENTP - 7w6 - so/sp - 714 - ILE - VLEF - Sanguine-Melancholic - Agreeableness 75% - Conscientiousness 25% - Openness 100% - SLUAI - Chaotic Good,so/sp,714,ILE,Sanguine-Melancholic,VLEF,SLUAI,Chaotic Good,EN(T),Extraversion 50%,Neuroticism 50%,Conscientiousness 25%,Agreeableness 50%,Openness 100%,"Ne, Ti, Fe, Si",2,2,Television,78,Doctor Who (2005),TRUE,45,45,16,106,9,126,WushuSelcraig,2023/1/28 1:35,2026/1/5 21:23,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/6084cf8/profile_images/c4ac345df9334a0eb9f524f1aee45cdd.png,"All incarnations of the Doctor retain certain key characteristics: a childlike delight in experience, tempered by the weight of a great intellect; stubbornness; arrogance; curiosity; wit; a fundamental desire to have a positive effect on the universe. Each Doctor retains a distinct personality beyond these aspects: traits which are latent in one regeneration come to the fore in another.",pdb_v10_dump_part5.json,543
1098012,Arabella,Arabella,ENFP 7w8,7w8,ENFP - 7w8 - ES(T) - ESI - Sanguine-Choleric - Chaotic Neutral,SX2,369,ESI,Sanguine [Dominant],LVEF,RCUAI,Chaotic Neutral,EN(F),Extraversion 75%,Neuroticism 50%,Conscientiousness 50%,Agreeableness 75%,Openness 75%,"Ne, Fi, Te, Si",2,8,Anime & Manga,27821,Rainimator "Fractures" series,TRUE,5,5,3,29,1,0,SkainInterim,2023/1/28 1:13,2025/3/21 22:39,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/10d613cf/profile_images/186fec0fcd5e4f8c8ff9efbf380d0271.png,,pdb_v10_dump_part5.json,546
1098002,Lance,Lance,ENTP 7w8,7w8,ENTP - 7w8 - 783 - EN(T) - ILE - Neuroticism 75% - Conscientiousness 75% - Chaotic Evil,E2,783,ILE,Melancholic [Dominant],FLVE,RCUAI,Chaotic Evil,EN(T),Extraversion 75%,Neuroticism 75%,Conscientiousness 75%,Agreeableness 75%,Openness 50%,"Ne, Ti, Fe, Si",2,8,Anime & Manga,27821,Rainimator "Fractures" series,TRUE,10,10,4,42,0,8,SkainInterim,2023/1/28 1:10,2026/1/8 17:51,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/5a06d1a0/profile_images/237aa57d200645ed8a388a446f1bfd3c.png,,pdb_v10_dump_part5.json,549
1098554,Empress Mordrini of Aranlithia,Ommis Mordrini of Aranlithia,ESFJ 2w3,2w3,ESFJ - 2w3 - sp/sx - 279 - FELV - Melancholic [Dominant] - Extraversion 50% - Agreeableness 100% - Conscientiousness 50% - Openness 75% - RLOAI - Chaotic Good,sp/sx,279,IEI,Sanguine [Dominant],,RCUAI,Chaotic Good,,Extraversion 50%,Neuroticism 75%,Conscientiousness 50%,Agreeableness 100%,Openness 75%,"Fe, Si, Ne, Ti",2,12,Literature,35635,Problem Girl's Lost Paradise (F0ur),TRUE,4,4,3,22,0,0,F0ur,2023/1/28 3:11,2025/8/24 8:41,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/7f961991/profile_images/653f087e9f9f42bfb5c250a938ccb6ad.png,,pdb_v10_dump_part5.json,567
1098826,Oko Matomu,Victoria Hartmann,ENTJ 1w2,1w2,ENTJ - 1w2 - so/sx - 135 - Lawful Neutral,so/sx,135,LSI,Choleric [Dominant],VLFE,RCOEI,Lawful Evil,ET,Extraversion 50%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 25%,Openness 25%,"Te, Ni, Se, Fi",2,12,Literature,35635,Problem Girl's Lost Paradise (F0ur),TRUE,2,2,2,20,0,0,F0ur,2023/1/28 4:08,2025/10/4 4:23,TRUE,TRUE,TRUE,TRUE,,,pdb_v10_dump_part5.json,588
1098874,Meesha Matomu,SJ - 451,INTJ 5w6,5w6,INTP - 5w6 - so/sp - LII - Melancholic [Dominant] - Openness 75%,so/sp,512,LII,Melancholic-Phlegmatic,LVEF,RCOAI,Neutral Good,IT(N),Extraversion 25%,Neuroticism 25%,Conscientiousness 50%,Agreeableness 50%,Openness 75%,"Ti, Ne, Si, Fe",2,12,Literature,35635,Problem Girl's Lost Paradise (F0ur),TRUE,1,1,2,17,0,0,F0ur,2023/1/28 4:19,2025/10/4 5:51,TRUE,TRUE,TRUE,TRUE,,,pdb_v10_dump_part5.json,597
1099248,Joseph Sullivan,Joseph Sullivan,INTJ 5w4,5w4,INTJ - 5w4 - 531 - SLI - Phlegmatic-Choleric - Extraversion 25% - Neuroticism 25% - Agreeableness 50% - Conscientiousness 100% - Openness 75% - RCOEI - Lawful Neutral,sp/so,531,SLI,Phlegmatic-Choleric,FVLE,RCOEI,Lawful Neutral,IN(T),Extraversion 25%,Neuroticism 25%,Conscientiousness 100%,Agreeableness 50%,Openness 75%,"Ni, Te, Fi, Se",2,11,Gaming,25372,Ice Scream,TRUE,8,8,3,30,1,6,i am ef pee,2023/1/28 5:52,2025/11/25 19:03,TRUE,TRUE,TRUE,TRUE,https://static1.personalitydatabase.net/2/pdb-images-prod/f126f420/profile_images/37be4aad300742a88b0e3528129fd6ff.png,"Joseph Sullivan is the foster father of Rod and a successful German-American ice cream maker who is apparently deceased in the timeline of the Ice Scream Saga. Joseph seemed to havebeen middle-aged man. He wore his signature mascot mask which seems to be a popsicle with a cheery face, a hat and a moustache; a sky blue suit with slightly darker-coloured blue stripes; a white shirt inside with a red bowtie; a blue apron; a pair of gold trousers; a pair of black boots and a pair of white gloves. His clothes were clean and neatly pressed in contrast to Rod's clothes which are rather dirty and stained.",pdb_v10_dump_part5.json,607
